,open,high,low,close,volume
2021-10-15 01:30:00,25187.05078125,25330.9609375,24929.560546875,25330.9609375,2345200000
2021-10-18 01:30:00,25425.3203125,25425.3203125,25123.25,25409.75,1648000000
2021-10-19 01:30:00,25471.25,25808.619140625,25458.029296875,25787.2109375,1671200000
2021-10-20 01:30:00,26074.19921875,26214.630859375,25915.619140625,26136.01953125,1823600000
2021-10-21 01:30:00,26141.849609375,26229.80078125,25840.58984375,26017.529296875,2085100000
2021-10-22 01:30:00,26114.83984375,26195.2890625,25976.029296875,26126.9296875,1699600000
2021-10-25 01:30:00,26020.779296875,26212.900390625,25929.669921875,26132.029296875,1455200000
2021-10-26 01:30:00,26234.939453125,26234.939453125,25905.080078125,26038.26953125,1533500000
2021-10-27 01:30:00,25795.169921875,25795.169921875,25555.169921875,25628.740234375,1620800000
2021-10-28 01:30:00,25648.419921875,25736.380859375,25473.16015625,25555.73046875,2021100000
2021-10-29 01:30:00,25466.859375,25516.220703125,25314.240234375,25377.240234375,2051300000
2021-11-01 01:30:00,25268.349609375,25270.41015625,24972.5,25154.3203125,1586700000
2021-11-02 01:30:00,25609.009765625,25639.66015625,25030.689453125,25099.669921875,1964600000
2021-11-03 01:30:00,25060.9296875,25187.08984375,24808.58984375,25024.75,1690500000
2021-11-04 01:30:00,25141.099609375,25244.98046875,25010.359375,25225.189453125,1639500000
2021-11-05 01:30:00,24950.6796875,25049.369140625,24724.390625,24870.509765625,2020700000
2021-11-08 01:30:00,24743.5390625,24837.76953125,24633.5703125,24763.76953125,1762600000
2021-11-09 01:30:00,24952.8203125,24956.369140625,24678.66015625,24813.130859375,1154700000
2021-11-10 01:30:00,24787.439453125,25013.109375,24481.259765625,24996.140625,1688100000
2021-11-11 01:30:00,24856.109375,25324.66015625,24836.2109375,25247.990234375,2001900000
2021-11-12 01:30:00,25522.830078125,25527.130859375,25210.560546875,25327.970703125,1632100000
2021-11-15 01:30:00,25437.990234375,25483.259765625,25230.330078125,25390.91015625,1155800000
2021-11-16 01:30:00,25446.650390625,25746.7109375,25410.869140625,25713.779296875,1528800000
2021-11-17 01:30:00,25667.810546875,25667.810546875,25520.669921875,25650.080078125,1193800000
2021-11-18 01:30:00,25369.880859375,25414.2109375,25222.599609375,25319.720703125,1342900000
2021-11-19 01:30:00,24934.400390625,25077.150390625,24825.4296875,25049.970703125,1640400000
2021-11-22 01:30:00,25057.060546875,25099.94921875,24869.939453125,24951.33984375,1510400000
2021-11-23 01:30:00,24688.990234375,24794.720703125,24618.740234375,24651.580078125,1486300000
2021-11-24 01:30:00,24672.099609375,24851.529296875,24557.630859375,24685.5,1791000000
2021-11-25 01:30:00,24699.689453125,24762.609375,24532.8203125,24740.16015625,1188600000
2021-11-26 01:30:00,24502.6796875,24502.6796875,24062.259765625,24080.51953125,1804100000
2021-11-29 01:30:00,23910.490234375,24134.3203125,23774.310546875,23852.240234375,1741000000
2021-11-30 01:30:00,23782.859375,23888.369140625,23175.369140625,23475.259765625,3344900000
2021-12-01 01:30:00,23595.5703125,23864.30078125,23537.650390625,23658.919921875,2118600000
2021-12-02 01:30:00,23524.05078125,23807.0,23517.51953125,23788.9296875,2328200000
2021-12-03 01:30:00,23675.259765625,23802.76953125,23451.9296875,23766.689453125,2717900000
2021-12-06 01:30:00,23420.439453125,23628.30078125,23314.970703125,23349.380859375,2357400000
2021-12-07 01:30:00,23704.509765625,23989.779296875,23512.5,23983.66015625,2120300000
2021-12-08 01:30:00,24090.01953125,24097.98046875,23907.30078125,23996.869140625,1778600000
2021-12-09 01:30:00,24168.41015625,24324.83984375,24153.720703125,24254.859375,1743300000
2021-12-10 01:30:00,24070.560546875,24214.6796875,23916.630859375,23995.720703125,1413900000
2021-12-13 01:30:00,24242.259765625,24385.439453125,23936.9296875,23954.580078125,1538100000
2021-12-14 01:30:00,23693.73046875,23817.580078125,23560.130859375,23635.94921875,1553600000
2021-12-15 01:30:00,23658.0390625,23745.75,23325.919921875,23420.759765625,1597100000
2021-12-16 01:30:00,23287.9296875,23526.05078125,23155.619140625,23475.5,1499000000
2021-12-17 01:30:00,23463.779296875,23463.779296875,23158.69921875,23192.630859375,2188700000
2021-12-20 01:30:00,23079.830078125,23145.30078125,22665.25,22744.859375,1681600000
2021-12-21 01:30:00,22795.5703125,23100.1796875,22730.080078125,22971.330078125,1651200000
