contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,symbol
SPY260430P00640000,2026-04-13 20:14:43+00:00,640.0,1.3,1.28,1.3,-0.6600001,-33.673473,1052.0,22689.0,0.23450472534179687,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00641000,2026-04-13 20:01:00+00:00,641.0,1.36,1.33,1.35,-1.0300001,-43.096237,130.0,1208.0,0.23267368896484375,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00642000,2026-04-13 19:55:40+00:00,642.0,1.39,1.38,1.41,-0.7800001,-35.944702,508.0,922.0,0.23120885986328127,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00643000,2026-04-13 19:50:41+00:00,643.0,1.51,1.44,1.46,-0.9000001,-37.3444,35.0,936.0,0.22925575439453127,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00644000,2026-04-13 19:48:22+00:00,644.0,1.67,1.5,1.52,-0.7500001,-30.991741,282.0,2491.0,0.22760782165527343,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00645000,2026-04-13 20:12:03+00:00,645.0,1.59,1.56,1.58,-0.86,-35.10204,1330.0,11967.0,0.22583781982421874,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00646000,2026-04-13 19:42:48+00:00,646.0,1.81,1.62,1.65,-0.8800001,-32.71376,68.0,773.0,0.22431195617675775,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00647000,2026-04-13 19:56:21+00:00,647.0,1.67,1.69,1.71,-1.13,-40.357143,169.0,5353.0,0.22229781616210934,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00648000,2026-04-13 20:02:53+00:00,648.0,1.79,1.76,1.78,-0.99,-35.61151,268.0,1043.0,0.2205888488769531,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00649000,2026-04-13 19:54:15+00:00,649.0,1.87,1.83,1.86,-1.0300001,-35.517242,138.0,876.0,0.21912401977539062,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00650000,2026-04-13 20:14:43+00:00,650.0,1.93,1.91,1.93,-1.0100001,-34.353745,10908.0,16311.0,0.21717091430664062,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00651000,2026-04-13 20:14:17+00:00,651.0,2.01,1.99,2.01,-1.1800001,-36.990597,141.0,838.0,0.21546194702148438,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00652000,2026-04-13 20:04:07+00:00,652.0,2.13,2.07,2.09,-1.4299998,-40.168537,131.0,636.0,0.21356987609863282,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00653000,2026-04-13 20:10:38+00:00,653.0,2.2,2.16,2.18,-1.25,-36.231884,90.0,834.0,0.21192194335937498,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00654000,2026-04-13 20:06:09+00:00,654.0,2.28,2.25,2.27,-1.22,-34.857143,184.0,1002.0,0.21015194152832029,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00655000,2026-04-13 20:11:38+00:00,655.0,2.38,2.34,2.37,-1.25,-34.43526,882.0,37204.0,0.2085650433349609,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00656000,2026-04-13 20:08:26+00:00,656.0,2.5,2.44,2.46,-1.3299999,-34.72585,188.0,5232.0,0.20655090332031245,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00657000,2026-04-13 20:11:01+00:00,657.0,2.61,2.54,2.57,-1.3700001,-34.422115,119.0,1386.0,0.2049640051269531,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00658000,2026-04-13 20:07:28+00:00,658.0,2.69,2.65,2.68,-1.3499999,-33.415836,333.0,2862.0,0.20325503784179685,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00659000,2026-04-13 20:08:06+00:00,659.0,2.83,2.76,2.79,-1.4200001,-33.411766,203.0,610.0,0.20136296691894529,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00660000,2026-04-13 20:14:07+00:00,660.0,2.91,2.88,2.91,-1.4799998,-33.712982,28188.0,65357.0,0.19965399963378905,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00661000,2026-04-13 20:03:56+00:00,661.0,3.06,3.0,3.03,-1.8200002,-37.295086,756.0,1185.0,0.1977619287109375,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00662000,2026-04-13 19:51:18+00:00,662.0,3.27,3.13,3.15,-1.5900002,-32.716053,264.0,722.0,0.19574778869628906,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00663000,2026-04-13 20:07:52+00:00,663.0,3.31,3.26,3.29,-1.8200002,-35.477585,61.0,1419.0,0.19406933868408205,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00664000,2026-04-13 20:07:42+00:00,664.0,3.44,3.4,3.43,-1.9099998,-35.70093,161.0,1489.0,0.19226881958007813,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00665000,2026-04-13 20:12:46+00:00,665.0,3.59,3.54,3.58,-1.8,-33.395176,3580.0,18101.0,0.19049881774902344,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00666000,2026-04-13 20:04:05+00:00,666.0,3.78,3.69,3.73,-1.8900001,-33.333336,213.0,810.0,0.18857622955322267,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00667000,2026-04-13 19:51:43+00:00,667.0,4.0,3.85,3.89,-2.0300002,-33.66501,117.0,475.0,0.1867146759033203,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00668000,2026-04-13 20:13:14+00:00,668.0,4.08,4.02,4.05,-2.0900002,-33.873585,502.0,1221.0,0.18470053588867186,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00669000,2026-04-13 19:57:01+00:00,669.0,4.17,4.19,4.22,-2.08,-33.28,327.0,600.0,0.18274743041992186,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00670000,2026-04-13 20:14:19+00:00,670.0,4.42,4.37,4.4,-2.1,-32.208588,4354.0,23765.0,0.1808248422241211,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00671000,2026-04-13 19:58:37+00:00,671.0,4.6,4.56,4.59,-2.2800002,-33.139538,292.0,456.0,0.1789022540283203,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00672000,2026-04-13 19:57:01+00:00,672.0,4.74,4.75,4.79,-2.3600001,-33.23944,200.0,722.0,0.17701018310546873,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00673000,2026-04-13 20:14:19+00:00,673.0,5.01,4.95,4.99,-2.29,-31.369862,246.0,790.0,0.1749350085449219,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00674000,2026-04-13 20:00:35+00:00,674.0,5.28,5.16,5.2,-2.5099998,-32.22079,414.0,1102.0,0.17285983398437502,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00675000,2026-04-13 20:14:20+00:00,675.0,5.42,5.39,5.43,-2.5299997,-31.823896,11763.0,8010.0,0.17099828033447267,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00676000,2026-04-13 20:14:02+00:00,676.0,5.69,5.62,5.66,-2.6100001,-31.445782,188.0,2067.0,0.1688925885009766,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00677000,2026-04-13 20:08:36+00:00,677.0,5.92,5.86,5.9,-2.75,-31.718569,1101.0,1654.0,0.1667563793945313,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00678000,2026-04-13 20:05:09+00:00,678.0,6.25,6.11,6.15,-2.6899996,-30.089483,454.0,985.0,0.16462017028808595,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00679000,2026-04-13 20:13:21+00:00,679.0,6.41,6.38,6.42,-2.92,-31.296892,966.0,948.0,0.1626060302734375,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00680000,2026-04-13 20:14:50+00:00,680.0,6.67,6.66,6.7,-3.0100002,-31.095043,2462.0,5066.0,0.16053085571289064,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00681000,2026-04-13 20:11:35+00:00,681.0,7.03,6.95,6.99,-3.0700002,-30.396042,527.0,464.0,0.15836412933349608,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00682000,2026-04-13 20:08:31+00:00,682.0,7.33,7.25,7.3,-3.17,-30.190475,2655.0,984.0,0.15631947204589847,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00683000,2026-04-13 20:03:01+00:00,683.0,7.75,7.57,7.62,-3.4399996,-30.741732,473.0,1547.0,0.15418326293945314,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00684000,2026-04-13 20:06:10+00:00,684.0,7.96,7.91,7.95,-4.24,-34.754097,290.0,679.0,0.1519555020141602,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00685000,2026-04-13 20:14:05+00:00,685.0,8.31,8.26,8.3,-3.7699995,-31.208605,600.0,2462.0,0.14978877563476564,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00686000,2026-04-13 20:14:10+00:00,686.0,8.71,8.63,8.67,-4.5199995,-34.164772,70.0,263.0,0.14765256652832032,False,REGULAR,USD,2026-04-30,SPY
SPY260430P00687000,2026-04-13 20:14:46+00:00,687.0,9.02,9.01,9.06,-4.3199997,-32.383804,50.0,326.0,0.14557739196777342,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00688000,2026-04-13 20:14:33+00:00,688.0,9.48,9.42,9.47,-2.6500006,-21.846666,38.0,915.0,0.14350221740722657,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00689000,2026-04-13 19:59:56+00:00,689.0,9.84,9.85,9.9,-4.66,-32.13793,23.0,79.0,0.1414270428466797,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00690000,2026-04-13 20:10:30+00:00,690.0,10.37,10.3,10.35,-4.3599997,-29.599455,113.0,294.0,0.13935186828613283,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00691000,2026-04-13 19:02:07+00:00,691.0,12.15,9.76,11.89,-3.1800003,-20.743643,2.0,19.0,0.15580067840576173,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00692000,2026-04-13 20:07:39+00:00,692.0,11.23,10.0,12.52,-4.0200005,-26.36066,15.0,16.0,0.1563499893188477,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00693000,2026-04-13 18:45:01+00:00,693.0,13.81,10.48,13.05,-3.3399992,-19.475214,2.0,26.0,0.15485464294433599,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00694000,2026-04-13 19:56:02+00:00,694.0,12.43,12.21,13.57,-5.4400005,-30.442083,2.0,4.0,0.15284050292968754,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00695000,2026-04-13 19:59:34+00:00,695.0,12.88,12.78,14.12,-3.2300005,-20.049662,15.0,19.0,0.15103998382568362,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00696000,2026-03-27 14:31:02+00:00,696.0,56.9,12.17,14.72,0.0,0.0,1.0,0.0,0.14978877563476564,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00697000,2026-04-09 18:04:10+00:00,697.0,19.8,12.79,15.32,0.0,0.0,2.0,3.0,0.14817136016845706,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00698000,2026-04-09 18:18:55+00:00,698.0,14.74,13.4,15.95,-5.460001,-27.029709,1.0,1.0,0.14676756561279297,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00699000,2026-04-13 16:53:07+00:00,699.0,15.42,14.05,16.61,-5.2800007,-25.507248,5.0,1.0,0.14557739196777342,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00700000,2026-04-13 20:03:22+00:00,700.0,16.2,15.3,17.29,-5.5199986,-25.41436,27.0,122.0,0.14441773559570312,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00701000,2026-04-08 14:51:08+00:00,701.0,28.02,15.43,18.0,0.0,0.0,1.0,2.0,0.1435327346801758,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00702000,2026-04-10 15:26:13+00:00,702.0,21.37,16.16,18.73,0.0,0.0,3.0,4.0,0.14270876831054688,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00703000,2026-03-25 17:52:36+00:00,703.0,45.15,16.91,19.51,0.0,0.0,1.0,0.0,0.14264773376464845,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00704000,2026-04-10 20:07:40+00:00,704.0,25.4,17.68,20.28,0.0,0.0,2.0,4.0,0.1419763537597656,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00705000,2026-04-13 13:51:10+00:00,705.0,24.64,18.48,21.08,-0.010000229,-0.04056888,5.0,18.0,0.14173221557617188,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00706000,2026-03-20 13:52:11+00:00,706.0,51.74,19.31,21.9,0.0,0.0,2.0,0.0,0.14167118103027343,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00707000,2026-04-13 19:06:45+00:00,707.0,24.12,20.15,22.75,-4.3899994,-15.398104,3.0,4.0,0.1420984228515625,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00708000,2026-03-23 15:33:39+00:00,708.0,47.0,20.91,23.73,0.0,0.0,1.0,0.0,0.14582153015136717,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00709000,2026-04-13 19:59:10+00:00,709.0,22.95,21.8,24.62,-11.049999,-32.499996,5.0,1.0,0.1469811865234375,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00710000,2026-04-09 15:52:13+00:00,710.0,31.0,22.71,25.52,0.0,0.0,7.0,0.0,0.14820187744140628,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00711000,2026-04-09 19:09:39+00:00,711.0,31.0,23.63,26.45,0.0,0.0,1.0,1.0,0.15015498291015628,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00712000,2026-03-26 19:54:41+00:00,712.0,68.32,24.57,27.39,0.0,0.0,2.0,0.0,0.15229119201660157,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00713000,2026-04-09 19:13:25+00:00,713.0,33.0,25.52,28.34,0.0,0.0,3.0,3.0,0.15467153930664065,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00714000,2026-04-02 19:54:00+00:00,714.0,60.01,26.49,29.3,0.0,0.0,1.0,0.0,0.157234990234375,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00715000,2026-04-02 19:54:00+00:00,715.0,60.99,27.46,30.28,0.0,0.0,1.0,1.0,0.16040878662109376,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00716000,2026-03-10 17:53:12+00:00,716.0,36.0,28.44,31.26,0.0,0.0,3.0,0.0,0.16352154846191408,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00717000,2026-04-10 15:23:39+00:00,717.0,35.26,29.43,32.25,0.0,0.0,1.0,0.0,0.1669394830322266,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00718000,2026-04-13 19:34:05+00:00,718.0,33.99,30.43,33.25,-2.8400002,-7.711105,10.0,4.0,0.1706625903320313,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00719000,2026-04-13 19:34:05+00:00,719.0,34.97,31.43,34.24,-2.8499985,-7.5356913,10.0,5.0,0.17408052490234377,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00720000,2026-04-13 17:02:42+00:00,720.0,37.61,32.42,35.24,-3.3899994,-8.268291,2.0,0.0,0.17774259765625,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00721000,2026-04-06 19:53:48+00:00,721.0,63.91,33.42,36.24,0.0,0.0,1.0,0.0,0.18140467041015623,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00722000,2026-04-06 19:53:48+00:00,722.0,64.89,34.42,37.24,0.0,0.0,1.0,0.0,0.18506674316406246,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00723000,2026-02-12 18:44:50+00:00,723.0,40.15,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00724000,2026-03-10 17:51:41+00:00,724.0,43.39,36.42,39.24,0.0,0.0,3.0,0.0,0.19226881958007813,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00725000,2026-04-10 19:54:38+00:00,725.0,45.5,37.42,40.24,0.0,0.0,11.0,0.0,0.1958088232421875,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00726000,2026-03-25 19:54:47+00:00,726.0,70.94,38.42,41.24,0.0,0.0,1.0,1.0,0.1994098614501953,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00729000,2026-03-23 19:52:34+00:00,729.0,72.75,41.42,44.24,0.0,0.0,,0.0,0.20996883789062498,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00730000,2026-04-13 19:56:35+00:00,730.0,43.81,42.42,45.25,-6.5999985,-13.092638,2.0,0.0,0.213875048828125,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00733000,2026-01-29 15:08:56+00:00,733.0,43.76,54.86,58.37,0.0,0.0,,0.0,0.47687290710449215,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00735000,2026-04-08 18:35:21+00:00,735.0,60.2,47.42,50.25,0.0,0.0,1.0,1.0,0.2309647216796875,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00736000,2026-03-18 17:09:25+00:00,736.0,71.5,48.42,51.25,0.0,0.0,,0.0,0.23438265625,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00740000,2026-02-03 19:02:59+00:00,740.0,55.15,61.75,65.26,0.0,0.0,1.0,0.0,0.5083667327880859,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00743000,2026-02-26 15:07:13+00:00,743.0,52.5,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00745000,2025-12-29 16:18:43+00:00,745.0,58.1,52.23,55.45,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00747000,2026-03-25 18:50:31+00:00,747.0,89.98,59.42,62.25,0.0,0.0,,0.0,0.2706371765136719,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00750000,2026-03-06 15:16:23+00:00,750.0,77.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00755000,2026-02-12 14:56:52+00:00,755.0,62.0,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00760000,2026-03-09 13:53:47+00:00,760.0,97.5,72.42,75.25,0.0,0.0,3.0,0.0,0.31153032226562494,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00765000,2026-02-03 20:56:06+00:00,765.0,75.58,86.67,90.18,0.0,0.0,3.0,0.0,0.5779766323852539,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00780000,2026-04-02 14:41:00+00:00,780.0,123.51,92.42,95.25,0.0,0.0,10.0,0.0,0.3709779699707031,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00800000,2026-01-30 15:47:27+00:00,800.0,105.57,121.65,125.13,0.0,0.0,1.0,0.0,0.7124662542724609,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00810000,2025-11-04 14:37:04+00:00,810.0,134.0,118.12,121.8,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00890000,2026-04-02 14:36:22+00:00,890.0,234.94,202.42,205.25,0.0,0.0,1.0,0.0,0.6496617065429688,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00895000,2026-03-31 19:52:18+00:00,895.0,245.67,207.42,210.25,0.0,0.0,3.0,0.0,0.6608920629882813,True,REGULAR,USD,2026-04-30,SPY
SPY260430P00900000,2026-03-31 19:52:18+00:00,900.0,250.65,212.42,215.25,0.0,0.0,5.0,0.0,0.6718782812500002,True,REGULAR,USD,2026-04-30,SPY
SPY260501P00400000,2026-04-13 20:02:33+00:00,400.0,0.02,0.02,0.03,-0.01,-33.333336,1035.0,1502.0,0.7851583984375,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00405000,2026-04-13 16:40:01+00:00,405.0,0.03,0.02,0.03,-0.020000001,-40.000004,110.0,24.0,0.7695335546875001,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00410000,2026-04-02 13:44:07+00:00,410.0,0.3,0.02,0.03,0.0,0.0,1.0,1.0,0.7500025,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00415000,2026-04-09 16:23:00+00:00,415.0,0.06,0.02,0.03,0.0,0.0,3.0,78.0,0.73437765625,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00420000,2026-04-09 14:52:43+00:00,420.0,0.07,0.02,0.03,0.0,0.0,2.0,108.0,0.7187528125,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00425000,2026-04-10 20:05:51+00:00,425.0,0.05,0.03,0.04,0.0,0.0,32.0,62.0,0.7226590234375,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00430000,2026-04-13 14:23:05+00:00,430.0,0.06,0.03,0.04,-0.25,-80.64516,1.0,241.0,0.7070341796875,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00435000,2026-04-13 17:15:32+00:00,435.0,0.05,0.03,0.04,-0.02,-28.571428,2.0,231.0,0.6914093359375001,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00440000,2026-04-13 15:09:20+00:00,440.0,0.06,0.04,0.05,-0.010000002,-14.285716,102.0,29.0,0.6894562304687502,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00445000,2026-04-13 16:44:59+00:00,445.0,0.06,0.04,0.05,-0.3,-83.333336,16.0,288.0,0.6718782812500002,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00450000,2026-04-13 18:26:24+00:00,450.0,0.06,0.04,0.05,-0.030000005,-33.333336,1.0,457.0,0.6562534375000001,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00455000,2026-04-09 18:54:27+00:00,455.0,0.1,0.05,0.06,0.0,0.0,1.0,285.0,0.6523472265625001,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00460000,2026-04-13 19:08:46+00:00,460.0,0.06,0.05,0.06,-0.02,-25.0,78.0,76757.0,0.6367223828125,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00465000,2026-04-13 16:59:33+00:00,465.0,0.07,0.06,0.07,-0.089999996,-56.25,1.0,403.0,0.63086306640625,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00470000,2026-04-09 14:50:21+00:00,470.0,0.14,0.06,0.07,0.0,0.0,240.0,253.0,0.6152382226562501,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00475000,2026-04-13 17:31:54+00:00,475.0,0.09,0.06,0.07,-0.03999999,-30.769224,47.0,109.0,0.5996133789062501,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00480000,2026-04-09 19:41:43+00:00,480.0,0.14,0.07,0.08,0.0,0.0,298.0,183.0,0.5918009570312501,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00485000,2026-04-13 18:27:15+00:00,485.0,0.1,0.07,0.09,-0.029999994,-23.076918,1.0,240.0,0.5800823242187501,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00490000,2026-04-08 14:06:35+00:00,490.0,0.22,0.08,0.09,0.0,0.0,1.0,241.0,0.567387138671875,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00495000,2026-04-10 14:51:17+00:00,495.0,0.15,0.09,0.1,0.0,0.0,397.0,835.0,0.5585981640625001,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00500000,2026-04-13 19:55:39+00:00,500.0,0.1,0.1,0.11,-0.04,-28.571428,196.0,1938.0,0.5488326367187502,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00505000,2026-04-13 13:38:43+00:00,505.0,0.16,0.1,0.11,0.0,0.0,2.0,889.0,0.53320779296875,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00510000,2026-04-13 19:25:54+00:00,510.0,0.12,0.11,0.12,-0.080000006,-40.000004,72.0,151444.0,0.5224657128906249,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00515000,2026-04-13 19:55:24+00:00,515.0,0.12,0.12,0.13,-0.1,-45.454544,16.0,395.0,0.5117236328125,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00520000,2026-04-13 17:38:38+00:00,520.0,0.16,0.13,0.14,-0.07000001,-30.434786,16.0,976.0,0.500005,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00525000,2026-04-13 17:14:33+00:00,525.0,0.17,0.14,0.15,-0.06999999,-29.166664,6.0,751.0,0.4907277490234375,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00530000,2026-04-13 19:18:48+00:00,530.0,0.16,0.14,0.16,-0.08,-33.333336,64.0,665.0,0.47852083984375,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00535000,2026-04-13 19:55:30+00:00,535.0,0.15,0.15,0.17,-0.109999985,-42.307686,21.0,561.0,0.46680220703125,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00540000,2026-04-13 19:58:26+00:00,540.0,0.17,0.16,0.18,-0.11999999,-41.379307,20.0,479.0,0.454107021484375,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00545000,2026-04-13 19:30:49+00:00,545.0,0.19,0.18,0.19,-0.060000002,-24.0,181.0,207.0,0.4414118359375,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00550000,2026-04-13 20:05:03+00:00,550.0,0.2,0.19,0.2,-0.08,-28.571428,84.0,1516.0,0.428716650390625,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00555000,2026-04-13 19:55:30+00:00,555.0,0.21,0.2,0.22,-0.08,-27.586208,91.0,875.0,0.41797457031249996,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00560000,2026-04-13 20:08:33+00:00,560.0,0.23,0.22,0.23,-0.08,-25.806452,238.0,77760.0,0.40479110839843746,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00565000,2026-04-13 19:15:49+00:00,565.0,0.25,0.24,0.25,-0.099999994,-28.571426,180.0,691.0,0.393560751953125,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00570000,2026-04-13 19:20:08+00:00,570.0,0.27,0.26,0.27,-0.07999998,-22.857138,38.0,517.0,0.38184211914062494,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00575000,2026-04-13 19:35:53+00:00,575.0,0.28,0.28,0.29,-0.19999999,-41.666664,87.0,1076.0,0.370123486328125,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00580000,2026-04-13 19:52:40+00:00,580.0,0.31,0.3,0.32,-0.09,-22.5,89.0,1231.0,0.35938140625,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00585000,2026-04-13 19:58:42+00:00,585.0,0.34,0.33,0.35,-0.109999985,-24.44444,34.0,572.0,0.3479069116210937,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00590000,2026-04-13 20:02:25+00:00,590.0,0.38,0.36,0.38,-0.110000014,-22.448982,7302.0,1517.0,0.33618827880859375,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00595000,2026-04-13 19:57:16+00:00,595.0,0.4,0.4,0.41,-0.16,-28.571428,70.0,1829.0,0.3237372314453124,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00600000,2026-04-13 20:01:04+00:00,600.0,0.45,0.45,0.46,-0.16000003,-26.229511,254.0,4284.0,0.313483427734375,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00601000,2026-04-13 19:29:34+00:00,601.0,0.49,0.46,0.47,-0.28999996,-37.179485,34.0,41.0,0.3112861840820312,False,REGULAR,USD,2026-05-01,SPY
SPY260501P00603000,2026-04-13 16:55:22+00:00,603.0,0.57,0.48,0.49,-0.22000003,-27.848104,85.0,55.0,0.30664755859375,False,REGULAR,USD,2026-05-01,SPY
