contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,symbol
SPY260424C00740000,2026-04-10 19:37:32+00:00,740.0,0.02,0.02,0.03,0.0,0.0,128.0,369.0,0.16700051757812504,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00745000,2026-04-13 14:41:52+00:00,745.0,0.02,0.02,0.03,0.0,0.0,5.0,278.0,0.180672255859375,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00750000,2026-04-13 19:39:41+00:00,750.0,0.02,0.02,0.03,-0.01,-33.333336,126.0,2373.0,0.19336744140625,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00755000,2026-04-09 17:04:39+00:00,755.0,0.03,0.01,0.03,0.0,0.0,61.0,1148.0,0.20703917968749996,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00760000,2026-04-06 16:47:26+00:00,760.0,0.01,0.01,0.02,0.0,0.0,113.0,701.0,0.21094539062499998,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00765000,2026-04-10 15:11:44+00:00,765.0,0.02,0.01,0.02,0.0,0.0,1.0,903.0,0.22266402343749997,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00770000,2026-04-01 14:17:54+00:00,770.0,0.02,0.01,0.02,0.0,0.0,118.0,253.0,0.23438265625,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00775000,2026-04-13 13:46:59+00:00,775.0,0.01,0.01,0.02,0.0,0.0,34.0,715.0,0.2461012890625,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00780000,2026-04-07 16:47:08+00:00,780.0,0.02,0.01,0.02,0.0,0.0,4049.0,4124.0,0.257819921875,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00785000,2026-04-08 18:48:52+00:00,785.0,0.02,0.0,0.02,0.0,0.0,97.0,3596.0,0.2695385546875,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00790000,2026-04-13 19:40:02+00:00,790.0,0.01,0.0,0.02,-0.01,-50.0,3.0,2271.0,0.28125718749999995,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00795000,2026-04-13 18:41:30+00:00,795.0,0.02,0.0,0.02,0.01,100.0,1.0,2708.0,0.2929758203124999,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00800000,2026-04-10 19:52:02+00:00,800.0,0.01,0.0,0.01,0.0,0.0,201.0,643.0,0.28516339843749994,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00805000,2026-04-13 16:52:21+00:00,805.0,0.01,0.0,0.01,0.0,0.0,71.0,15826.0,0.29688203124999996,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00810000,2026-04-13 16:47:27+00:00,810.0,0.01,0.0,0.01,0.0,0.0,74.0,351.0,0.304694453125,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00815000,2026-04-08 18:49:01+00:00,815.0,0.01,0.0,0.01,0.0,0.0,42.0,50.0,0.31641308593749995,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00820000,2026-04-10 18:28:57+00:00,820.0,0.01,0.0,0.01,0.0,0.0,1.0,14.0,0.32813171874999997,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00825000,2026-04-09 14:19:06+00:00,825.0,0.01,0.0,0.01,0.0,0.0,50.0,1544.0,0.335944140625,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00830000,2026-03-25 19:56:35+00:00,830.0,0.01,0.0,0.01,0.0,0.0,,350.0,0.34766277343749996,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00835000,2026-03-23 14:13:55+00:00,835.0,0.01,0.0,0.01,0.0,0.0,,230.0,0.35938140625,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00850000,2026-03-10 16:56:37+00:00,850.0,0.01,0.0,0.01,0.0,0.0,,11.0,0.38672488281249995,False,REGULAR,USD,2026-04-24,SPY
SPY260424C00865000,2026-03-23 15:34:42+00:00,865.0,0.01,0.0,0.01,0.0,0.0,1.0,2.0,0.414068359375,False,REGULAR,USD,2026-04-24,SPY
SPY260430C00430000,2026-04-08 14:06:58+00:00,430.0,246.2,255.5,258.32,0.0,0.0,1.0,3.0,1.0366259106445317,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00435000,2026-03-06 15:21:45+00:00,435.0,239.87,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00445000,2026-03-19 13:32:00+00:00,445.0,212.24,240.54,243.35,0.0,0.0,2.0,4.0,0.9753420434570312,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00450000,2026-03-10 20:00:12+00:00,450.0,228.53,235.55,238.36,0.0,0.0,,1.0,0.9548344360351562,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00460000,2026-03-19 13:47:20+00:00,460.0,198.1,225.57,228.39,0.0,0.0,1.0,1.0,0.9150399121093751,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00470000,2026-03-20 14:39:53+00:00,470.0,185.42,215.6,218.41,0.0,0.0,1.0,1.0,0.8754895263671875,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00475000,2026-03-19 20:10:20+00:00,475.0,186.63,210.61,213.43,0.0,0.0,1.0,1.0,0.8564467480468749,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00480000,2026-04-10 18:51:17+00:00,480.0,200.19,205.62,208.44,0.0,0.0,1.0,31.0,0.8364274169921874,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00485000,2026-03-13 19:22:01+00:00,485.0,179.73,200.64,203.45,0.0,0.0,2.0,3.0,0.8173846386718748,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00490000,2026-02-26 21:00:39+00:00,490.0,202.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00495000,2026-04-13 15:16:26+00:00,495.0,185.89,190.66,193.48,-5.050003,-2.6448114,26.0,27.0,0.7790549438476562,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00500000,2026-04-02 18:19:16+00:00,500.0,156.19,185.68,188.5,0.0,0.0,3.0,12.0,0.7607445800781252,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00505000,2026-03-31 17:08:36+00:00,505.0,144.67,180.69,183.51,0.0,0.0,2.0,2.0,0.7414576635742187,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00510000,2026-03-27 16:07:48+00:00,510.0,133.0,175.71,178.53,0.0,0.0,25.0,61.0,0.7233914379882812,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00515000,2026-03-19 13:57:20+00:00,515.0,145.38,170.72,173.54,0.0,0.0,1.0,4.0,0.7041045214843751,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00520000,2026-03-31 19:01:31+00:00,520.0,131.7,165.74,168.56,0.0,0.0,1.0,35.0,0.6860382958984376,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00525000,2026-03-17 15:10:11+00:00,525.0,148.97,160.76,163.57,0.0,0.0,2.0,12.0,0.6674837939453127,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00530000,2026-04-06 16:54:47+00:00,530.0,128.62,155.78,158.59,0.0,0.0,1.0,93.0,0.649417568359375,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00535000,2026-03-23 17:33:39+00:00,535.0,125.53,150.79,153.61,0.0,0.0,3.0,8.0,0.63086306640625,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00540000,2026-03-27 20:04:32+00:00,540.0,97.22,145.81,148.63,0.0,0.0,22.0,26.0,0.6127968408203126,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00545000,2026-04-08 13:32:13+00:00,545.0,132.29,141.96,142.54,0.0,0.0,1.0,348.0,0.5958292370605469,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00550000,2026-04-10 19:05:14+00:00,550.0,130.85,136.98,137.56,0.0,0.0,9.0,1451.0,0.5777630114746093,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00555000,2026-04-08 14:31:17+00:00,555.0,120.35,132.01,132.59,0.0,0.0,2.0,254.0,0.56055126953125,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00560000,2026-04-08 19:55:18+00:00,560.0,116.81,127.03,127.61,0.0,0.0,6.0,380.0,0.5424850439453126,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00565000,2026-04-08 16:00:56+00:00,565.0,111.99,122.04,122.63,0.0,0.0,1.0,303.0,0.5239305419921875,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00570000,2026-04-08 13:55:53+00:00,570.0,106.19,117.07,117.66,0.0,0.0,1.0,469.0,0.5065967309570312,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00575000,2026-04-13 17:07:14+00:00,575.0,108.55,112.1,112.68,6.7400055,6.6201806,1.0,344.0,0.5094043200683593,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00580000,2026-04-08 15:19:59+00:00,580.0,95.54,107.11,107.73,0.0,0.0,21.0,291.0,0.49231464721679696,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00585000,2026-04-08 14:53:26+00:00,585.0,90.32,102.15,102.76,0.0,0.0,20.0,152.0,0.4738822143554688,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00590000,2026-04-13 16:13:08+00:00,590.0,91.4,97.18,97.8,5.9800034,7.0007067,3.0,210.0,0.4559380578613281,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00595000,2026-04-08 18:18:17+00:00,595.0,83.06,92.23,92.82,0.0,0.0,1.0,115.0,0.43671217590332034,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00599000,2026-04-07 19:45:56+00:00,599.0,64.14,87.15,89.97,0.0,0.0,,1.0,0.47632359619140624,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00600000,2026-04-13 18:35:06+00:00,600.0,84.0,87.3,87.88,3.4300003,4.2571683,27.0,326.0,0.4195614685058594,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00602000,2026-04-07 13:46:19+00:00,602.0,57.53,84.18,87.0,0.0,0.0,2.0,4.0,0.4642387561035156,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00604000,2026-04-06 14:09:05+00:00,604.0,57.0,82.21,85.03,0.0,0.0,1.0,1.0,0.45667047241210945,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00605000,2026-04-13 17:08:01+00:00,605.0,78.86,81.22,84.04,3.050003,4.02322,1.0,41.0,0.45264219238281256,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00606000,2026-04-02 14:39:07+00:00,606.0,54.59,80.23,83.05,0.0,0.0,1.0,4.0,0.4485528778076171,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00608000,2026-04-07 14:33:51+00:00,608.0,52.2,78.26,81.08,0.0,0.0,1.0,4.0,0.44086252502441403,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00609000,2026-03-26 19:31:35+00:00,609.0,47.04,77.27,80.09,0.0,0.0,,1.0,0.43677321044921874,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00610000,2026-04-10 16:41:30+00:00,610.0,70.88,77.42,78.0,0.0,0.0,1.0,233.0,0.38458867370605465,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00611000,2026-03-30 14:03:13+00:00,611.0,37.28,76.42,77.01,0.0,0.0,100.0,103.0,0.38092660095214836,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00612000,2026-04-07 13:30:02+00:00,612.0,50.71,75.44,76.02,0.0,0.0,2.0,105.0,0.3772645281982422,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00613000,2026-04-01 16:25:59+00:00,613.0,50.43,74.45,75.04,0.0,0.0,100.0,105.0,0.37402969726562496,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00614000,2026-04-10 19:03:59+00:00,614.0,67.6,72.35,75.17,0.0,0.0,16.0,25.0,0.41748629394531245,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00615000,2026-04-13 19:31:38+00:00,615.0,70.5,71.36,74.18,4.4300003,6.7050104,1.0,91.0,0.4133969793701171,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00616000,2026-03-30 18:04:39+00:00,616.0,31.7,70.38,73.2,0.0,0.0,1.0,5.0,0.409612837524414,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00617000,2026-03-06 15:08:16+00:00,617.0,64.61,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00618000,2026-04-07 19:45:48+00:00,618.0,46.04,68.42,71.24,0.0,0.0,1.0,9.0,0.40210558837890625,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00619000,2026-04-07 13:30:02+00:00,619.0,44.56,67.44,70.26,0.0,0.0,2.0,4.0,0.39826041198730466,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00620000,2026-04-13 19:30:02+00:00,620.0,65.55,67.59,68.17,4.500004,7.3710136,249.0,740.0,0.3506534661865234,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00621000,2026-04-07 18:47:50+00:00,621.0,41.68,65.48,68.3,0.0,0.0,3.0,41.0,0.39063109375,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00622000,2026-04-06 13:55:30+00:00,622.0,41.94,64.5,67.33,0.0,0.0,6.0,18.0,0.387152124633789,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00623000,2026-04-10 16:19:13+00:00,623.0,59.25,63.53,66.35,0.0,0.0,5.0,32.0,0.3833069482421875,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00624000,2026-04-13 17:09:13+00:00,624.0,60.16,62.55,65.37,1.8800011,3.2258084,1.0,18.0,0.3794007373046875,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00625000,2026-04-13 15:54:47+00:00,625.0,56.53,62.7,63.29,2.039997,3.7438009,1.0,660.0,0.33447931152343746,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00626000,2026-04-07 19:16:25+00:00,626.0,37.16,60.6,63.43,0.0,0.0,10.0,21.0,0.3722596954345704,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00627000,2026-04-07 19:19:03+00:00,627.0,37.25,59.63,62.45,0.0,0.0,40.0,20.0,0.3683534844970704,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00628000,2026-04-07 19:53:10+00:00,628.0,38.0,58.66,61.48,0.0,0.0,32.0,66.0,0.3646914117431641,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00629000,2026-04-07 19:17:56+00:00,629.0,34.81,57.69,60.51,0.0,0.0,32.0,85.0,0.3610903735351562,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00630000,2026-04-13 19:09:59+00:00,630.0,55.32,57.85,58.43,2.9199982,5.5725155,7.0,624.0,0.3184882604980468,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00631000,2026-04-10 14:12:53+00:00,631.0,52.82,56.89,57.47,0.0,0.0,254.0,207.0,0.3156196368408203,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00632000,2026-04-10 14:51:52+00:00,632.0,51.92,55.92,56.5,0.0,0.0,1.0,176.0,0.31238480590820306,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00633000,2026-04-08 17:50:42+00:00,633.0,46.69,54.95,55.54,0.0,0.0,1.0,179.0,0.3094551477050781,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00634000,2026-04-13 14:44:40+00:00,634.0,48.28,54.0,54.58,-1.1399994,-2.3067572,1.0,404.0,0.30652548950195313,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00635000,2026-04-13 18:00:57+00:00,635.0,49.89,53.04,53.62,3.2000008,6.8537173,22.0,669.0,0.3034737622070312,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00636000,2026-04-13 18:10:43+00:00,636.0,49.11,52.08,52.66,1.420002,2.9775677,5.0,1426.0,0.30048306945800785,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00637000,2026-04-13 14:01:31+00:00,637.0,45.4,51.12,51.7,2.2400017,5.189995,5.0,442.0,0.2973703076171874,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00638000,2026-04-13 19:42:28+00:00,638.0,48.4,50.17,50.75,3.790001,8.495855,8.0,332.0,0.2946237530517578,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00639000,2026-04-13 17:50:51+00:00,639.0,45.66,49.22,49.8,3.619999,8.610844,1.0,232.0,0.29175512939453113,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00640000,2026-04-13 19:31:41+00:00,640.0,46.39,48.27,48.85,4.2599983,10.111555,276.0,3049.0,0.28888650573730457,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00641000,2026-04-13 19:53:17+00:00,641.0,46.91,47.32,47.9,3.4399986,7.9135003,25.0,1211.0,0.2859568475341796,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00642000,2026-04-13 15:18:50+00:00,642.0,41.41,46.37,46.95,0.54999924,1.3460578,2.0,272.0,0.2829661547851562,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00643000,2026-04-10 13:55:01+00:00,643.0,40.98,45.43,46.01,0.0,0.0,6.0,137.0,0.2802196002197265,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00644000,2026-04-13 19:36:41+00:00,644.0,43.2,44.49,45.07,4.2800026,10.996923,6.0,406.0,0.27747304565429687,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00645000,2026-04-13 20:06:28+00:00,645.0,44.02,43.56,44.14,5.959999,15.659481,18.0,1328.0,0.2749095947265625,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00646000,2026-04-13 13:40:06+00:00,646.0,35.31,42.62,43.2,-2.289997,-6.090418,1.0,160.0,0.27197993652343744,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00647000,2026-04-13 18:51:31+00:00,647.0,39.4,41.69,42.27,3.1200027,8.599788,6.0,662.0,0.2693249337768554,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00648000,2026-04-10 18:48:42+00:00,648.0,35.35,40.76,41.34,0.0,0.0,2.0,479.0,0.2665783792114258,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00649000,2026-04-10 15:24:36+00:00,649.0,36.47,38.71,41.52,0.0,0.0,2.0,744.0,0.2934335794067382,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00650000,2026-04-13 19:52:10+00:00,650.0,38.32,37.79,40.6,5.1399994,15.491258,118.0,4344.0,0.2903513348388671,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00651000,2026-04-13 19:49:21+00:00,651.0,36.41,36.87,39.68,2.290001,6.711609,6.0,444.0,0.2872385729980468,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00652000,2026-04-13 13:31:32+00:00,652.0,30.12,35.95,38.76,-2.2800007,-7.037039,1.0,768.0,0.28400374206542955,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00653000,2026-04-10 17:53:18+00:00,653.0,31.34,35.04,37.85,0.0,0.0,145.0,841.0,0.2810130493164062,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00654000,2026-04-13 20:13:14+00:00,654.0,35.53,34.13,36.94,5.0099983,16.415459,24.0,1147.0,0.2779002874755859,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00655000,2026-04-13 19:59:54+00:00,655.0,34.64,33.23,36.04,5.8099995,20.152617,50.0,2560.0,0.27497062927246096,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00656000,2026-04-13 19:56:31+00:00,656.0,33.54,32.33,34.47,5.3600006,19.020584,91.0,1352.0,0.25617198913574224,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00657000,2026-04-13 19:57:36+00:00,657.0,32.7,31.44,34.24,4.6000004,16.370108,123.0,1678.0,0.26889769195556634,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00658000,2026-04-13 15:27:53+00:00,658.0,26.64,30.55,33.35,-0.2800007,-1.0401214,25.0,1000.0,0.2659680337524414,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00659000,2026-04-13 19:55:18+00:00,659.0,31.25,29.66,32.47,5.59,21.78488,48.0,1298.0,0.26319096191406255,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00660000,2026-04-13 20:09:23+00:00,660.0,30.15,29.78,31.59,5.199999,20.841679,144.0,4196.0,0.2602918209838867,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00661000,2026-04-13 16:48:38+00:00,661.0,26.09,29.13,29.45,2.290001,9.621853,13.0,1082.0,0.2293167889404297,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00662000,2026-04-13 18:56:50+00:00,662.0,26.2,27.04,29.65,3.0600014,13.223861,170.0,923.0,0.2503737072753906,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00663000,2026-04-13 17:33:52+00:00,663.0,24.88,26.18,28.75,2.67,12.021612,132.0,890.0,0.24683370361328127,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00664000,2026-04-13 18:50:01+00:00,664.0,24.3,25.45,27.86,2.6099987,12.033189,118.0,647.0,0.24344628631591797,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00665000,2026-04-13 19:56:31+00:00,665.0,25.67,24.62,26.98,5.0599995,24.551186,48.0,2162.0,0.2401504208374023,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00666000,2026-04-13 20:00:14+00:00,666.0,25.08,23.81,26.09,5.120001,25.651306,131.0,921.0,0.2365493826293945,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00667000,2026-04-13 16:48:45+00:00,667.0,21.1,23.01,25.44,1.5400009,7.8732157,55.0,2204.0,0.23767852172851558,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00668000,2026-04-13 17:31:17+00:00,668.0,20.77,22.07,24.35,2.1599998,11.606662,99.0,722.0,0.2298660998535156,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00669000,2026-04-13 19:53:50+00:00,669.0,22.0,21.42,23.79,4.2800007,24.153503,114.0,474.0,0.23242955078125,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00670000,2026-04-13 20:11:57+00:00,670.0,21.67,21.4,22.63,4.4699993,25.988367,148.0,6379.0,0.22315229980468748,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00671000,2026-04-13 19:50:46+00:00,671.0,20.0,20.67,21.91,3.790001,23.380636,94.0,997.0,0.22229781616210934,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00672000,2026-04-13 18:38:30+00:00,672.0,17.47,19.16,20.93,1.6499996,10.429834,59.0,889.0,0.2163469479370117,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00673000,2026-04-13 19:59:12+00:00,673.0,19.25,18.43,20.09,4.38,29.455278,71.0,4726.0,0.21295953063964845,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00674000,2026-04-13 17:33:16+00:00,674.0,16.05,18.36,19.26,1.9499989,13.829779,70.0,1167.0,0.20960263061523435,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00675000,2026-04-13 19:46:49+00:00,675.0,16.36,17.6,17.84,2.8100004,20.738008,698.0,13206.0,0.19529002960205077,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00676000,2026-04-13 19:56:51+00:00,676.0,17.07,16.81,17.63,3.9699993,30.305338,82.0,1634.0,0.2030108996582031,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00677000,2026-04-13 20:00:47+00:00,677.0,15.96,16.04,16.83,3.9099998,32.44813,181.0,1335.0,0.19974555145263673,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00678000,2026-04-13 19:47:53+00:00,678.0,13.89,15.33,16.03,2.4000006,20.887733,94.0,1278.0,0.1963276168823242,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00679000,2026-04-13 19:46:28+00:00,679.0,13.31,14.55,14.94,2.4300003,22.334562,526.0,1256.0,0.18763019409179688,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00680000,2026-04-13 20:09:11+00:00,680.0,13.92,13.89,14.21,3.6400003,35.408566,1565.0,4771.0,0.18515829498291014,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00681000,2026-04-13 20:12:13+00:00,681.0,13.3,13.16,13.71,3.6500006,37.82384,844.0,2443.0,0.18640950317382812,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00682000,2026-04-13 19:59:50+00:00,682.0,12.51,12.49,12.96,3.4700003,38.38496,638.0,1848.0,0.18311363769531247,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00683000,2026-04-13 20:14:20+00:00,683.0,11.88,11.81,12.21,3.5900002,43.305187,232.0,1717.0,0.17963466857910154,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00684000,2026-04-13 20:11:18+00:00,684.0,11.2,11.09,11.89,3.31,41.95184,276.0,2698.0,0.18323570678710935,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00685000,2026-04-13 20:11:08+00:00,685.0,10.63,10.55,10.59,3.2200003,43.454796,1358.0,4999.0,0.16993017578125003,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00686000,2026-04-13 20:12:13+00:00,686.0,9.96,9.92,9.96,3.0900002,44.97817,265.0,2621.0,0.1677634494018555,True,REGULAR,USD,2026-04-30,SPY
SPY260430C00687000,2026-04-13 20:14:59+00:00,687.0,9.34,9.3,9.34,2.96,46.394985,218.0,2502.0,0.1655051712036133,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00688000,2026-04-13 20:07:27+00:00,688.0,8.79,8.7,8.75,2.9,49.235992,219.0,1340.0,0.16346051391601565,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00689000,2026-04-13 20:07:27+00:00,689.0,8.22,8.13,8.17,2.7500005,50.274235,340.0,1209.0,0.1613243048095703,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00690000,2026-04-13 20:14:49+00:00,690.0,7.58,7.57,7.61,2.63,53.131313,1396.0,6318.0,0.159188095703125,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00691000,2026-04-13 19:54:47+00:00,691.0,6.68,7.03,7.08,1.8799996,39.16666,152.0,1172.0,0.15729602478027344,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00692000,2026-04-13 20:12:56+00:00,692.0,6.56,6.52,6.56,2.5099998,61.9753,174.0,1351.0,0.15525136749267582,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00693000,2026-04-13 20:10:53+00:00,693.0,6.07,6.03,6.07,2.2100003,57.253895,479.0,1947.0,0.15338981384277345,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00694000,2026-04-13 19:59:09+00:00,694.0,5.48,5.55,5.59,1.8199999,49.726776,428.0,894.0,0.15137567382812503,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00695000,2026-04-13 20:12:42+00:00,695.0,5.16,5.1,5.14,2.0099998,63.809513,683.0,11343.0,0.1495141201782227,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00696000,2026-04-13 19:58:27+00:00,696.0,4.57,4.68,4.71,1.7600002,62.633465,390.0,942.0,0.14768308380126954,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00697000,2026-04-13 20:07:42+00:00,697.0,4.28,4.27,4.31,1.8000002,72.58065,203.0,1621.0,0.14600463378906248,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00698000,2026-04-13 20:03:20+00:00,698.0,3.82,3.89,3.92,1.28,50.3937,532.0,1731.0,0.14417359741210936,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00699000,2026-04-13 20:06:11+00:00,699.0,3.57,3.53,3.56,1.56,77.61194,512.0,1560.0,0.14249514739990232,False,REGULAR,USD,2026-04-30,SPY
SPY260430C00700000,2026-04-13 20:14:01+00:00,700.0,3.2,3.19,3.23,1.3900001,76.79559,2369.0,13933.0,0.14106083557128907,False,REGULAR,USD,2026-04-30,SPY
